,74 Chevy Tailgate Support-RBS,Air Compressor 22,B&D Cordless Screwdriver,B&D Elec. Polisher,B&D Weed Trimmer,Battery Op. Toothbrush,Bissel Hand Vacuum,Black & Decker Elec. Knife,Black & Decker Sander,Braun Hand Blender,Bubble Machine,Bumble Ball Toy,Cadillac Slide-Out Visor-RBS,Corvette Vac 23,Crossfire Game,Dazey Fruit & Veg. Stripper-RBS,De walt sander,Dremel Electric Engraver-RBS,Durabuilt Hand Vacuum,Electric Can Opener,Electric Pencil Sharpener,Ertl Bumble Ball,F.Price Remote Control Car,Fisher Price Bubble Mower,Green Eagle Putting Cup,Hair Dryer,Hamilton  Elec. Mixer,Horseman Swimming Toy,Hot Glue Gun 21,Humidifier,Krups Cheese Grater,Mattel Bubble Extinguisher,Mini Pro Hair Dryer,Moen Kitchen Water Faucet,Mr. Coffee Coffee Maker-RBS,Mr. Coffee Iced Tea Maker-RBS,OverRider Toy Car,Paint Sprayer,Pneumatic Air Ratchet,Portable Fan,Power Caulk 20,Presto Popcorn Popper,Presto Salad Shooter,Radio Controlled Truck,Real Power Tool Shop,Regal Ware Electric Knife,SKIL Power Screwdriver-RBS,Salon Series 795 Hair Dryer,Salton Sandwich Maker,Stamp Machine 17,Super Maxx Ball Shooter-RBS,Takka-1000 Pasta Machine,Tape Rewinder 22,Toy Solar Car,Upright Vacuum Cleaner,Wagner Paint Roller,West Bend Iced Tea Maker-RBS,West Bend Mixer,WestBend Food Processor,Wet/Dry Vacuum,bicycle brake 18
Bubble Machine,1.855888631122549,3.33822995642857,4.459326774904422,3.966848150815607,2.2474091614162472,3.4642601831510493,1.6499263953246357,3.5672566519864244,3.0578217388006155,2.1809476598962045,0.0,1.7739834083611639,2.1244520399763758,3.8020657153593374,2.3328538402948618,4.6983720988181785,4.60818064875651,2.070195901089706,3.643705438976211,2.6752290447990155,3.9924583762802723,1.068708318707322,2.998908696889978,2.0523659237582117,2.117904149492055,4.8967099910032585,1.2280250181271788,1.6160915850944348,4.039507503768421,3.5302382317936205,4.43832846971723,1.6416215257733657,2.5254117279570467,2.897223469298041,6.053075300801011,5.341948924954277,1.2999044471166723,3.5364991245972752,2.846976333627681,1.3807399814432284,2.6805768002691766,1.7715175860817567,3.3055987890634184,0.8660913432997073,3.3463515781062507,3.5313164006202076,3.7716408641124213,2.5241811089086994,4.597064567493373,4.016317253949004,2.6482444072318536,2.4267725652929846,1.142509112361414,1.1204385878050238,1.4178485177122404,1.8764350453658718,6.347888228320344,2.3106763629720235,1.8641686250684377,2.933099133673174,3.6164437236088878
Bumble Ball Toy,1.7909854032816481,4.409246126722204,4.916733780665486,4.211122093511645,1.4811484166685502,4.279003365915012,2.1369498655893495,3.5250610288704403,3.8400818654762734,1.870469827855462,1.7739834083611639,0.0,1.9548778922603522,4.618523583180429,1.6425417981445418,4.98496922014177,5.056144315820199,1.720279745728153,4.4775219378198,3.0325423593016128,4.0757895967046,1.6923456002920965,4.048995594427563,1.8224550507341,1.922185567597337,5.886653659761308,2.373953690047118,1.5254303462976353,4.892109078713738,4.466053789708095,4.121807943501949,2.291351481387646,3.320638568559962,1.7978343041755525,6.478465641282059,6.039768270112737,0.8726026384807651,4.173773609351093,3.4157583073505453,2.346224362886927,2.59921623946059,1.6417778749563898,3.5550237753914353,2.015176190351966,2.3404705249627975,4.497950599018047,4.185663947261152,3.5591378399145763,4.954401975214925,3.9098148354256286,3.39988359007913,3.2668927007669235,1.9972651363965062,1.6461921644634172,1.4403458772657016,2.4020269776722003,6.860821025338136,2.914725555188173,1.2399025530634125,3.872560776910218,2.9825213670542685
Cadillac Slide-Out Visor-RBS,2.8217437520907245,4.69587229730044,5.580394339956879,5.115393038767871,2.808759548024548,4.858157855305008,2.716508103638931,4.571414754405562,4.404955780733617,2.997345432630901,2.1244520399763758,1.9548778922603522,0.0,5.33766258149016,2.88738370721208,5.790609025273327,5.798540405623813,2.9051455627488445,5.127068201026049,3.7265046459650653,4.920334760810317,2.114698975937346,4.467948814030096,1.044154875375719,2.707108309140227,6.557233918891592,2.3985614237486574,2.4440597554302146,5.4522929928518495,5.06694530137576,5.333377652776194,2.7919575050998025,3.9582526792420216,1.8531014315370784,7.415428675503085,6.67265681110545,1.9354302289109244,4.714485552783276,4.290602794432099,3.1957714010562976,3.762913158776127,2.5113551980918136,4.1504169980521795,2.2160802490018585,2.526751248522834,4.928896614289103,5.011817542200797,3.946239757336641,5.677180998619331,4.941459718450502,4.089645409225104,3.9293140083625655,2.4687762021087805,1.7354028723530115,1.1104101360925467,3.24857883892871,7.716756294673225,3.5041304199747065,1.9548778922603507,4.507930191470689,4.4379635788749985
Corvette Vac 23,3.8547640415161135,2.0521251284886657,2.824292523450401,2.759700468729695,4.097949738069116,2.2726076468861627,3.271339099564606,2.9614374770196417,1.9746473540264713,3.6049147770316763,3.8020657153593374,4.618523583180429,5.33766258149016,0.0,4.241619264684331,2.9241816244864816,2.8515522046284363,3.7101672416778237,1.8648869781443689,2.368101534794636,3.0095345132366824,3.6246567211061933,2.171674550732361,5.4129802818895465,3.7974169134215026,1.958520016538496,4.028242625238486,3.6140259504542716,1.8462552476511815,1.5089935169810724,3.871663228114999,3.201116078678047,2.178673877800928,5.710340102675245,3.207630533820477,2.7049706028854645,4.101037724255757,2.1415682029685823,2.1972927597672496,2.740108844567597,3.639208908722988,3.661307524512037,2.2635871510374286,3.908481106429291,6.39815812404738,1.968299551458254,2.579008152796119,2.1382010255513624,2.9344194940049393,4.106277753636383,2.0964683305932232,1.9957424877191605,3.1999672990950234,4.314578517074045,4.765623011010647,2.6822597142156743,3.211768680357935,2.212362497838044,4.825745182707468,1.892434696900834,4.5956705680171055
Crossfire Game,1.4376614088886326,4.276491057414036,4.351678069713227,3.4165186925047677,0.8736474388793711,3.9073318430838166,1.9098874284768763,2.4019970674899747,3.252250163036317,1.0674608457931882,2.3328538402948618,1.6425417981445418,2.88738370721208,4.241619264684331,0.0,3.8730229559688145,4.1255985806140085,1.1449057889015757,4.058143728520682,2.364262658529096,3.1244893162765033,1.9150895016272527,3.7166371973206442,3.079806402730917,1.298205570337896,5.556802810555443,3.0593597172753477,1.4639278311796184,4.477480144640825,4.403389246334028,3.242413570590572,2.160736229088087,2.9425359270929032,2.1520288889306,5.499007614418688,5.299227387947124,1.7610131667706177,3.4178304790898024,2.7821880298931796,2.5738855466470576,1.991175452789786,1.4027546825540371,2.890991447236687,2.74383089243096,3.0551936056893947,4.035918500651654,3.4597945148721134,3.196114483889946,4.237889875017913,3.0916876240793485,3.0607470956283604,3.0470415438795264,2.131932519046098,2.167425232305367,2.2904658677833325,1.9536628024965748,5.94576665026271,2.4499919223892936,2.3782271935499466,3.5140619496686147,2.12460163438654
Dazey Fruit & Veg. Stripper-RBS,3.790316685267156,3.5714125282749034,2.3640453366755865,2.034730849310049,4.160372632175442,2.9696595288207295,3.5691360876598197,2.122449075729989,2.282184175172123,3.6433176197977315,4.6983720988181785,4.98496922014177,5.790609025273327,2.9241816244864816,3.8730229559688145,0.0,1.5681255280517699,3.7707633049539835,2.766957213438826,2.4010847516952945,1.9587465713269623,4.2351842125629435,3.018797626987038,6.0892759483755725,3.4773913061593227,3.6772912697784284,5.202933444913459,3.8823505700129886,2.871029037394802,3.666609901022354,2.7021136243839683,3.9423415193687976,2.8201662721680325,5.575189597238819,2.391030210562494,2.5342294112349752,4.652469433955783,2.0579677468288793,2.625630391548037,4.101854783617756,3.6095569358028703,3.7805681051761972,2.1170963998459036,4.94333239793764,6.378284252599425,2.6971371648447033,1.973804648279789,3.051145272501008,2.212981553035338,3.323189804144485,2.8300700669813366,3.022163108022184,3.8844515317208357,4.813099854667842,5.197282855984863,3.078127524016974,2.7898629224683784,2.76694985850588,5.414543205825094,2.7804503620806362,3.7729837149321694
De walt sander,3.983191289573062,3.2930941932560818,2.3622115204995473,2.2514047923021834,4.410654434147035,2.8354092728322176,3.687192879040075,2.5162654210093076,2.0850434859007034,3.861181385539435,4.60818064875651,5.056144315820199,5.798540405623813,2.8515522046284363,4.1255985806140085,1.5681255280517699,0.0,3.975952344642175,2.3588864260353906,2.773723521582266,1.9824189111332744,4.276321938528206,2.948607022939353,5.9702115244173255,3.7577135898899274,3.4415846356002864,5.1675051619176156,4.06863358647851,2.6581804093436374,3.5209252060948706,2.9945157807492486,3.75583126569279,2.6224266216517047,5.63202757527697,2.2316725192190017,1.882131484006358,4.670828392549695,1.9792364822898194,2.4730318864655403,4.052219575032712,4.007348692799605,3.959692880912071,2.28975006057483,4.921119084684247,6.358673890671483,2.796795824034225,2.5995438427394033,3.021061852401391,2.802053674479716,3.3140887784615605,3.0106102533805665,2.8389896043473493,3.9265934163513387,4.65367288224757,5.129395284938067,3.133574606440371,2.5506533141416137,2.8948033108854325,5.225556358108675,2.640227711428128,4.050117051340666
Dremel Electric Engraver-RBS,1.0847036413078726,3.5049720481967537,3.8097375759036476,2.8911659562607537,1.3545751522357667,3.1994183840281307,1.342855256888733,2.1202095429007985,2.694610573971199,0.9563772573126587,2.070195901089706,1.720279745728153,2.9051455627488445,3.7101672416778237,1.1449057889015757,3.7707633049539835,3.975952344642175,0.0,3.4370710313786943,1.9095183719396378,3.222349982044669,1.5615539525620123,3.0166301910483955,3.0029796988486814,1.4626634903385305,4.90482087423476,2.545861508781594,0.912669943234593,3.800587513761457,3.680296974494773,3.5537705781333546,2.0240155377016835,2.324153376470884,2.5554936456499773,5.275368773297489,4.95769729476475,1.597001889380143,2.957022297133422,2.7416119849362883,2.219001266976558,1.371112138604596,0.8455350562139857,2.6301186308342888,2.3187336190651164,3.634396781062135,3.3923496650848866,3.0319017787902225,2.491555738462728,3.6453297204845265,3.52661020754118,2.414922267309623,2.494164733056571,1.659690423253232,2.2598706778753193,2.1640376010086606,1.4865367277323065,5.672724178657259,1.9821637067692757,2.4326677342841037,3.09270434310019,2.7479003424715653
Durabuilt Hand Vacuum,3.368084029417429,1.4798882464555625,1.852785675792118,1.9472824962850361,4.201947768986115,0.9672797286076726,2.905204546023469,2.8293852153617447,1.3044991967901869,3.661185341293318,3.643705438976211,4.4775219378198,5.127068201026049,1.8648869781443689,4.058143728520682,2.766957213438826,2.3588864260353906,3.4370710313786943,0.0,2.2818745228358837,3.0689561001153125,3.5166433594450575,1.4667347869321434,5.14904824916491,3.5808999235247247,1.9976635414329384,3.928247403032785,3.409048636929007,1.5156947272767716,1.6177871440866485,3.9835170733885645,3.4170350511660885,1.6005918747221373,5.45954829382776,3.3117812603483485,2.3660547781369603,3.9787879158417647,1.9075908862873512,2.442373763501584,2.980546269495355,3.241180124917783,3.4009105561761315,2.394249563062475,3.780361808424816,6.217468445620322,1.3256046625928926,2.050451641987159,1.7506369506425745,2.351216569031749,4.213708539354459,1.7746586183054682,1.7949473390685804,3.0314717693938285,4.148461205508394,4.44331264353611,2.5315388828821876,3.4815052791680468,2.2730329275126477,4.651581699463856,1.7817570739031505,4.456852606484008
Electric Can Opener,1.9369918684543612,2.512589167245284,2.5708929709252057,1.8167449632691546,2.4719077709145814,2.191752140538541,1.5029590902216676,1.5732253904376257,1.4436998654347495,1.9342587500579,2.6752290447990155,3.0325423593016128,3.7265046459650653,2.368101534794636,2.364262658529096,2.4010847516952945,2.773723521582266,1.9095183719396378,2.2818745228358837,0.0,2.100061209786994,2.1242866681371027,1.9131145482475582,3.946012713757595,1.9058485934826632,3.6399678571878273,3.0839800242575595,1.8460214253938272,2.5703724083643404,2.692061498269373,2.910049879951787,2.199505419444025,1.3841834543316192,3.7990617047452395,4.038761898165542,3.5507369060463025,2.556725341658962,1.619026653723927,1.864413887832549,2.241052794819544,1.9778672452506312,1.8283426280878472,1.1621776515871336,2.836089655760696,4.696694841097975,2.0425154754836874,1.7525263328338523,1.5432576596852676,2.3997800804786578,3.087696261555161,1.3237587226139627,1.5610634320977865,1.842088253025559,2.9804297033577756,3.162754051323924,1.1315955908111577,4.317075305128285,0.9035616070415364,3.4353841759579926,1.9746170808772225,3.0840833980502023
Electric Pencil Sharpener,3.2523632891586423,3.725635083199225,3.2189305771434777,2.3513174043610334,3.3459408534651893,3.409543541196136,3.0623520045882486,1.8325733838257054,2.4334022270764466,2.9515870467470413,3.9924583762802723,4.0757895967046,4.920334760810317,3.0095345132366824,3.1244893162765033,1.9587465713269623,1.9824189111332744,3.222349982044669,3.0689561001153125,2.100061209786994,0.0,3.5429713445994233,3.218429223310774,5.075448107722617,2.8945755756308675,4.32568753158934,4.6949555774814264,3.313255835935785,3.2515985915110384,3.913200075257585,1.7031505022966476,2.98858407203147,2.629303244299075,4.5547033208552525,3.276990055620698,3.149145244320021,3.7369729585137144,2.122444086653704,1.8771821736438625,3.404219911690332,3.433593370757718,3.226028252380251,1.5800118407059014,4.361608503423654,5.215634187865878,3.2290449177459273,2.6671658118178074,3.036865146710702,3.1832658707963177,2.103246828320923,2.843682254009903,2.5753974571509146,3.3553715330544898,3.9012904797123205,4.3783701103682215,2.4595245820468636,3.5915141513602657,2.312615431188516,4.198432359316202,2.707944567470428,2.905181628639788
Ertl Bumble Ball,1.4775148787690575,3.279199076014201,4.1174156259702634,3.5849032521368267,1.8701088769635867,3.3757388231296526,1.1736308128744213,3.0628300924850187,2.7871252104522415,1.5537993093916447,1.068708318707322,1.6923456002920965,2.114698975937346,3.6246567211061933,1.9150895016272527,4.2351842125629435,4.276321938528206,1.5615539525620123,3.5166433594450575,2.1242866681371027,3.5429713445994233,0.0,2.8565493959903057,2.1968293820373166,1.6489763532666866,4.8411592544961355,1.5573763483171161,0.9297004437417604,3.798274111572306,3.4944142485903082,4.151239212869521,1.4851462480306052,2.3633617355978678,2.654242049935969,5.712202121989263,5.0590760806124875,1.0626610334293005,3.0746807239081213,2.7785792271870347,1.6757464345160147,2.3674917629541934,1.1798002656002453,2.8023866238332387,1.3410932081903293,3.4417574182288138,3.3555875759105094,3.510642507390388,2.283762090726773,4.195290993974722,3.73429837443954,2.4959711381247307,2.4183713561539584,1.0810973317066237,1.382917748442743,1.398670760001883,1.54486569058873,6.030322279101506,1.9868547907625644,1.921577673572995,2.906915908046299,3.4046599900918757
F.Price Remote Control Car,2.818005275649667,1.2227243852819674,2.287236439237269,2.1579137436794134,3.869400934317789,1.3185195075825487,2.192261786456952,2.8189712715606663,1.1330107289681652,3.2531072327166624,2.998908696889978,4.048995594427563,4.467948814030096,2.171674550732361,3.7166371973206442,3.018797626987038,2.948607022939353,3.0166301910483955,1.4667347869321434,1.9131145482475582,3.218429223310774,2.8565493959903057,0.0,4.556688968214576,3.0727281819479795,2.5421906269194947,3.178629642913,2.8329631203293797,1.540666386748642,1.9239695252475153,4.103707481282974,2.9008024828325962,1.1365618393116788,4.986796923117976,4.097417333971164,3.138271943298874,3.4498456027580042,1.7347241056868126,2.528732532875529,2.617872946251303,2.861564684468204,2.8223457416069664,2.406395520174561,3.0593041752024583,5.7688220256857035,0.8745197199204291,1.973133976435242,0.8828406660800454,2.31426497858785,4.101977659679149,1.1295981974270097,1.3567267864537356,2.2917500417382297,3.5519319275120917,3.770813761651377,1.9589349324288066,4.253652892169057,1.820450461872275,4.22315192038432,1.402738067594945,4.3365492587087235
